Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),Temperature,RH
29/01/2026,11.00.00,3.9,1419,16.2,1050,252,1634,119,16.4,69.4
29/01/2026,12.00.00,3.9,1405,19.1,1185,278,1581,126,19.3,46.2
29/01/2026,13.00.00,2.8,1205,10.5,880,264,1576,137,6.3,52.2
29/01/2026,14.00.00,5.9,1687,22.7,1300,489,1419,212,34.1,36.8
29/01/2026,15.00.00,4.2,1470,15.1,1052,438,1388,182,26.5,29.8
29/01/2026,16.00.00,2.5,1193,10.6,877,167,1707,77,14.7,48.9
29/01/2026,17.00.00,2.9,1201,10.2,850,283,1513,145,14.6,47.8
29/01/2026,18.00.00,3.1,1277,10.0,860,338,1503,148,18.5,51.3
29/01/2026,19.00.00,3.5,1342,12.6,951,338,1512,152,23.8,77.2
29/01/2026,20.00.00,2.5,1212,8.2,795,258,1604,120,9.4,56.2
29/01/2026,21.00.00,2.4,1163,7.6,749,199,1706,94,10.7,56.3
29/01/2026,22.00.00,4.2,1419,17.0,1075,348,1563,-200,30.8,27.7
29/01/2026,23.00.00,2.6,1156,10.2,874,166,1609,104,12.7,79.8
30/01/2026,00.00.00,3.4,1291,14.8,1014,140,1653,81,16.4,66.4
30/01/2026,01.00.00,5.1,1600,20.7,1184,418,1410,195,31.1,72.6
30/01/2026,02.00.00,3.2,1284,10.3,835,207,1582,93,-200.0,44.9
30/01/2026,03.00.00,2.9,1228,7.2,727,209,1609,107,15.3,50.1
30/01/2026,04.00.00,4.0,1436,13.8,1005,277,1631,145,25.5,51.3
30/01/2026,05.00.00,1.5,1053,7.4,758,134,1683,71,5.6,31.6
30/01/2026,06.00.00,4.1,1400,18.1,1133,322,1538,149,27.1,61.4
30/01/2026,07.00.00,3.5,1366,16.1,1057,346,1533,166,19.6,74.2
30/01/2026,08.00.00,4.7,1455,20.5,1195,340,1491,171,29.4,-200.0
30/01/2026,09.00.00,4.9,1549,21.8,1278,401,1476,192,33.6,25.2
30/01/2026,10.00.00,4.3,1461,18.2,1149,337,1540,142,32.8,64.3
30/01/2026,11.00.00,5.7,1695,26.5,1415,444,1543,201,-200.0,36.4
30/01/2026,12.00.00,4.0,1404,16.4,1102,312,1587,139,20.4,57.4
30/01/2026,13.00.00,3.4,1296,17.4,1125,345,1590,155,15.8,61.7
30/01/2026,14.00.00,3.9,1380,14.3,985,354,1518,149,19.0,39.3
30/01/2026,15.00.00,4.2,1510,15.5,1035,313,1571,142,25.7,68.9
30/01/2026,16.00.00,5.3,1597,20.8,1220,393,1496,169,31.5,53.0
30/01/2026,17.00.00,2.6,1215,10.5,875,173,1590,88,11.2,72.1
30/01/2026,18.00.00,4.8,1453,18.4,1115,386,1393,179,32.5,65.8
30/01/2026,19.00.00,4.8,1490,20.1,1191,305,1511,145,29.5,72.1
30/01/2026,20.00.00,5.7,1674,22.7,1310,447,1492,208,34.4,21.2
30/01/2026,21.00.00,5.4,1561,20.4,1181,451,1424,195,31.4,34.6
30/01/2026,22.00.00,3.1,1287,-200.0,907,215,1659,89,13.4,25.4
30/01/2026,23.00.00,2.6,1165,12.7,921,208,1686,119,8.2,46.5
31/01/2026,00.00.00,2.7,1172,11.4,916,228,1566,117,8.4,73.4
31/01/2026,01.00.00,3.4,1283,10.1,861,181,1714,98,13.7,48.1
31/01/2026,02.00.00,4.5,1520,21.0,1205,370,1458,173,23.4,71.0
31/01/2026,03.00.00,4.3,1454,18.0,1111,321,1535,151,29.1,39.6
31/01/2026,04.00.00,5.4,1576,22.7,1295,521,1340,238,32.0,40.4
31/01/2026,05.00.00,4.0,-200,18.0,1085,333,1543,147,23.7,73.7
31/01/2026,06.00.00,2.3,1176,11.3,875,141,1680,84,5.2,45.5
31/01/2026,07.00.00,3.2,1276,11.2,874,169,1697,91,10.6,67.4
31/01/2026,08.00.00,2.7,1230,8.6,825,-200,1671,106,8.0,34.2
31/01/2026,09.00.00,3.5,1362,19.0,1153,349,1584,155,15.9,76.9
31/01/2026,10.00.00,3.3,1322,11.8,928,234,1642,116,20.0,54.5
31/01/2026,11.00.00,2.9,1212,12.3,920,246,1636,116,6.3,65.6
31/01/2026,12.00.00,3.4,1274,16.8,1104,308,1535,152,15.5,25.4
31/01/2026,13.00.00,2.6,1139,9.5,802,242,1599,112,10.4,49.6
31/01/2026,14.00.00,4.5,1454,17.2,1089,359,1525,153,24.4,74.1
31/01/2026,15.00.00,4.7,1492,20.6,1219,342,1477,162,18.9,72.6
31/01/2026,16.00.00,2.9,1227,12.0,925,219,-200,129,19.9,22.8
31/01/2026,17.00.00,2.9,1231,-200.0,945,177,1653,93,17.8,38.2
31/01/2026,18.00.00,6.2,1784,24.7,1368,450,1448,198,33.7,46.6
31/01/2026,19.00.00,2.9,1218,10.4,873,278,1517,149,11.4,30.3
31/01/2026,20.00.00,3.6,1345,13.9,987,308,1539,148,20.5,63.8
31/01/2026,21.00.00,4.2,1368,19.0,1168,346,1557,157,27.1,31.1
31/01/2026,22.00.00,4.3,1508,16.5,-200,306,1572,160,21.7,40.8
31/01/2026,23.00.00,6.1,1674,25.2,1351,547,1395,232,32.9,59.8
01/02/2026,00.00.00,2.8,1199,9.3,802,212,1617,102,-200.0,48.9
01/02/2026,01.00.00,3.3,1322,17.5,1077,274,1586,133,-200.0,64.3
01/02/2026,02.00.00,2.1,1121,9.0,819,225,1615,138,7.7,77.7
01/02/2026,03.00.00,4.2,1478,17.5,1130,299,1587,130,23.3,27.0
01/02/2026,04.00.00,3.5,-200,15.8,1032,246,1613,107,13.6,62.6
01/02/2026,05.00.00,3.3,1291,12.2,947,315,1533,148,9.8,33.8
01/02/2026,06.00.00,4.0,1434,18.5,1155,362,1408,180,21.3,44.9
01/02/2026,07.00.00,4.9,1563,16.4,1063,406,1482,191,-200.0,22.0
01/02/2026,08.00.00,1.9,1071,6.5,722,46,1696,32,7.3,28.2
01/02/2026,09.00.00,3.7,1380,13.1,981,358,1541,-200,25.9,39.2
01/02/2026,10.00.00,4.6,1484,14.7,967,338,1563,149,23.7,40.5
01/02/2026,11.00.00,2.6,1191,9.5,853,-200,1564,94,10.7,74.0
01/02/2026,12.00.00,2.7,1212,10.8,895,208,1646,106,19.1,64.5
01/02/2026,13.00.00,4.0,1389,13.8,972,260,1603,122,26.6,78.3
01/02/2026,14.00.00,3.7,1344,12.4,932,358,1528,161,20.9,55.9
01/02/2026,15.00.00,2.9,1259,11.5,936,238,1561,112,16.9,34.5
01/02/2026,16.00.00,2.5,1123,9.7,813,232,1634,119,14.7,39.7
01/02/2026,17.00.00,3.7,1327,14.4,-200,259,1542,127,23.3,39.2
01/02/2026,18.00.00,4.3,1463,14.6,1024,392,1514,183,33.2,39.6
01/02/2026,19.00.00,4.3,1448,16.5,1083,418,1483,191,25.2,60.4
01/02/2026,20.00.00,-200.0,1018,3.7,630,36,1758,16,7.2,51.8
01/02/2026,21.00.00,3.4,1325,13.9,1022,218,1643,107,18.8,43.1
01/02/2026,22.00.00,4.9,1500,18.6,1129,-200,1479,155,31.7,28.9
01/02/2026,23.00.00,2.2,-200,8.9,789,225,1597,126,7.8,21.3
02/02/2026,00.00.00,5.5,1643,19.4,1130,450,1486,189,34.7,33.1
02/02/2026,01.00.00,4.2,1431,13.9,963,330,1581,133,33.5,26.4
02/02/2026,02.00.00,1.9,1069,8.7,790,169,1621,96,7.3,67.1
02/02/2026,03.00.00,4.6,1487,20.1,1209,467,1401,209,-200.0,26.7
02/02/2026,04.00.00,3.4,1300,13.0,974,188,1627,97,15.9,63.5
02/02/2026,05.00.00,4.6,1457,18.6,1133,356,1518,166,30.3,43.1
02/02/2026,06.00.00,4.3,1405,16.4,1071,192,1641,96,17.6,24.4
02/02/2026,07.00.00,2.9,1250,13.9,1013,-200,1645,119,18.2,68.8
02/02/2026,08.00.00,3.2,1255,12.4,931,311,1613,146,24.0,54.8
02/02/2026,09.00.00,5.2,1600,19.9,1206,402,1550,170,28.2,34.1
02/02/2026,10.00.00,1.4,990,7.5,784,144,1772,92,6.0,73.7
02/02/2026,11.00.00,4.1,1379,14.9,1004,253,1535,115,22.8,22.7
02/02/2026,12.00.00,2.1,1098,8.6,778,190,1641,84,10.6,32.1
02/02/2026,13.00.00,2.0,1163,5.9,739,283,1546,137,15.4,65.1
02/02/2026,14.00.00,2.9,1226,12.8,958,209,1597,96,15.4,62.6
02/02/2026,15.00.00,3.9,1398,17.1,1071,329,1593,-200,19.1,37.4
02/02/2026,16.00.00,2.4,1164,7.0,723,162,1687,65,15.0,-200.0
02/02/2026,17.00.00,2.6,1149,7.6,760,218,1562,-200,8.2,71.5
02/02/2026,18.00.00,2.8,1266,11.9,943,-200,1679,129,9.4,-200.0
02/02/2026,19.00.00,1.5,1012,9.7,861,147,1610,80,6.0,31.7
02/02/2026,20.00.00,3.3,1255,15.0,1045,259,1579,116,19.1,51.0
02/02/2026,21.00.00,5.7,1632,22.2,1268,-200,1447,196,33.6,74.6
02/02/2026,22.00.00,2.7,1195,9.0,814,154,1632,99,8.5,22.6
02/02/2026,23.00.00,4.7,1529,16.4,1058,428,1480,184,33.4,65.9
03/02/2026,00.00.00,4.4,1441,19.1,1159,390,1463,160,27.0,54.3
03/02/2026,01.00.00,3.6,1414,16.1,-200,223,1655,107,24.1,45.5
03/02/2026,02.00.00,4.5,1446,16.7,1067,368,1521,156,-200.0,64.6
03/02/2026,03.00.00,5.0,1574,19.7,1173,357,1415,168,29.8,77.9
03/02/2026,04.00.00,2.4,1098,-200.0,834,168,1604,92,8.2,33.8
03/02/2026,05.00.00,3.6,1341,18.1,1143,331,1569,151,20.1,-200.0
03/02/2026,06.00.00,3.6,1350,14.5,1041,337,1547,159,25.9,74.8
03/02/2026,07.00.00,3.1,1229,10.4,856,282,1533,122,22.6,60.1
03/02/2026,08.00.00,4.3,1491,14.9,1034,331,1508,162,30.0,46.3
03/02/2026,09.00.00,2.2,1139,6.9,737,197,1639,93,7.2,-200.0
03/02/2026,10.00.00,4.6,1481,20.9,1252,330,1455,169,25.7,64.7
03/02/2026,11.00.00,4.1,-200,17.3,1080,363,1601,162,21.0,66.4
03/02/2026,12.00.00,3.2,1267,12.2,917,-200,1555,118,16.4,75.2
03/02/2026,13.00.00,3.6,1380,-200.0,815,266,1589,124,15.2,45.6
03/02/2026,14.00.00,3.4,1339,11.9,927,235,1679,120,23.6,37.6
03/02/2026,15.00.00,5.2,1593,21.5,1266,451,1432,215,31.7,58.4
03/02/2026,16.00.00,3.1,1282,13.1,986,241,1620,120,19.9,44.9
03/02/2026,17.00.00,5.1,1520,21.1,1203,383,1455,195,29.7,55.7
03/02/2026,18.00.00,3.2,1324,10.1,829,231,1593,104,17.1,45.2
03/02/2026,19.00.00,1.3,993,5.6,-200,42,1729,35,8.1,-200.0
03/02/2026,20.00.00,2.5,1213,8.2,805,212,1681,-200,6.8,48.2
03/02/2026,21.00.00,2.6,1206,10.2,871,219,1598,103,6.5,61.5
03/02/2026,22.00.00,2.9,1267,10.1,908,159,1643,77,16.4,68.0
03/02/2026,23.00.00,2.8,1192,13.4,952,172,1628,74,15.1,49.6
04/02/2026,00.00.00,4.1,1383,17.0,1101,-200,1620,127,26.5,29.9
04/02/2026,01.00.00,3.3,1357,12.8,946,322,1566,155,27.3,44.9
04/02/2026,02.00.00,1.0,900,6.6,745,109,1633,59,6.5,67.2
04/02/2026,03.00.00,3.3,1264,12.5,945,320,1546,151,11.6,44.8
04/02/2026,04.00.00,2.4,1163,6.8,728,274,1593,125,13.2,61.8
04/02/2026,05.00.00,4.6,-200,20.4,1222,388,1546,173,21.4,-200.0
04/02/2026,06.00.00,3.1,1252,13.0,956,246,1554,124,9.3,34.5
04/02/2026,07.00.00,3.2,-200,12.1,926,265,1543,-200,9.0,67.8
04/02/2026,08.00.00,4.5,1503,-200.0,1108,328,1563,151,33.3,25.1
04/02/2026,09.00.00,3.6,1341,15.5,1091,248,1599,100,29.1,51.5
04/02/2026,10.00.00,2.0,1092,9.6,798,139,1744,84,10.4,32.5
04/02/2026,11.00.00,3.0,1249,10.5,892,227,1662,124,17.2,24.0
04/02/2026,12.00.00,1.9,1067,8.7,816,67,1757,57,15.7,-200.0
04/02/2026,13.00.00,4.1,1369,17.0,1082,269,1582,122,-200.0,50.0
04/02/2026,14.00.00,3.4,1323,12.1,915,211,1625,114,20.3,62.4
04/02/2026,15.00.00,1.7,1083,7.0,761,73,1740,54,8.8,64.7
04/02/2026,16.00.00,3.7,1350,13.7,980,328,1540,142,27.2,63.7
04/02/2026,17.00.00,3.1,1194,14.8,1017,230,1673,109,16.9,44.6
04/02/2026,18.00.00,3.0,1228,10.6,856,228,1536,110,12.9,57.9
04/02/2026,19.00.00,2.7,1229,13.7,966,234,1596,90,16.3,54.6
04/02/2026,20.00.00,3.6,1303,14.8,-200,332,1542,155,19.9,45.3
04/02/2026,21.00.00,3.1,1286,8.9,801,271,1559,117,15.3,55.8
04/02/2026,22.00.00,2.7,1199,6.7,-200,302,1547,130,12.3,76.8
04/02/2026,23.00.00,2.9,1230,11.1,894,232,1597,114,17.0,31.6
05/02/2026,00.00.00,1.4,988,8.2,772,121,1755,65,5.6,74.3
05/02/2026,01.00.00,-200.0,1541,23.1,1324,383,1477,163,28.2,23.2
05/02/2026,02.00.00,-200.0,1267,11.6,889,-200,1666,74,10.1,38.5
05/02/2026,03.00.00,2.6,1220,9.1,833,215,1659,97,6.3,37.3
05/02/2026,04.00.00,3.9,1407,14.8,1002,357,1493,154,24.6,57.6
05/02/2026,05.00.00,4.2,1463,17.4,1148,302,1552,153,28.2,27.9
05/02/2026,06.00.00,4.7,1518,20.9,1245,349,1476,161,29.4,72.9
05/02/2026,07.00.00,2.6,1213,11.4,-200,253,1581,125,19.8,69.7
05/02/2026,08.00.00,2.1,1089,10.2,853,162,1669,101,11.2,59.1
05/02/2026,09.00.00,3.8,1413,16.5,1091,259,1542,121,27.1,47.5
05/02/2026,10.00.00,3.9,1419,17.4,1083,262,1587,118,26.0,76.0
05/02/2026,11.00.00,2.3,1156,4.7,644,217,1647,101,12.4,69.8
05/02/2026,12.00.00,4.9,1523,17.7,1114,384,1413,192,32.1,50.0
05/02/2026,13.00.00,2.4,1116,7.2,783,181,1629,91,8.1,62.1
05/02/2026,14.00.00,5.6,1654,20.2,1226,383,1596,164,34.5,54.0
05/02/2026,15.00.00,5.8,1723,23.3,1270,489,1400,217,-200.0,55.3
05/02/2026,16.00.00,3.4,1280,10.8,859,326,1585,144,25.6,39.9
05/02/2026,17.00.00,4.9,1564,17.7,1117,373,1500,165,33.2,47.7
05/02/2026,18.00.00,4.2,-200,16.8,1112,360,1499,180,26.7,24.7
05/02/2026,19.00.00,2.6,1173,7.0,752,185,1689,95,10.7,41.4
05/02/2026,20.00.00,2.8,1182,10.2,805,252,1646,108,18.3,61.7
05/02/2026,21.00.00,1.8,1041,8.3,-200,165,1632,82,7.1,77.2
05/02/2026,22.00.00,3.3,1313,10.7,889,244,1561,-200,16.7,77.8
05/02/2026,23.00.00,3.8,1386,16.6,1085,194,1590,90,27.2,53.3
06/02/2026,00.00.00,3.2,1293,11.3,900,219,1590,118,16.6,56.4
06/02/2026,01.00.00,2.9,1215,12.0,943,247,1648,111,14.9,31.1
06/02/2026,02.00.00,3.9,1345,13.2,956,353,1519,188,22.9,61.7
06/02/2026,03.00.00,4.1,1423,17.5,1125,301,1607,114,31.2,24.2
06/02/2026,04.00.00,2.2,1122,8.3,823,245,1563,114,6.4,37.1
06/02/2026,05.00.00,2.7,1214,11.8,917,292,1526,138,16.6,60.1
06/02/2026,06.00.00,2.6,1174,9.1,802,239,1593,116,9.7,38.6
06/02/2026,07.00.00,4.8,1504,20.1,1196,324,1553,155,25.9,23.0
06/02/2026,08.00.00,2.4,1172,11.5,-200,231,1609,110,8.2,69.9
06/02/2026,09.00.00,4.2,1434,16.9,1045,306,1584,155,24.9,38.6
06/02/2026,10.00.00,3.3,1327,12.1,908,232,1631,100,13.6,23.8
06/02/2026,11.00.00,1.9,1074,7.1,762,174,-200,87,11.0,24.5
06/02/2026,12.00.00,-200.0,1667,20.1,1205,475,1447,199,33.1,35.1
06/02/2026,13.00.00,1.5,1083,6.5,755,145,1728,73,5.6,30.7
06/02/2026,14.00.00,3.8,1380,16.3,1072,333,1435,151,18.1,66.5
06/02/2026,15.00.00,-200.0,1201,12.9,969,192,1646,103,5.6,39.3
06/02/2026,16.00.00,3.0,1231,-200.0,976,168,1700,77,19.5,68.3
06/02/2026,17.00.00,4.0,1380,-200.0,984,425,1561,187,20.0,30.4
06/02/2026,18.00.00,3.2,1277,-200.0,959,238,1606,115,14.6,49.6
06/02/2026,19.00.00,3.3,-200,13.1,942,232,1527,114,9.0,61.3
06/02/2026,20.00.00,3.2,1316,15.3,1067,197,1699,-200,16.3,59.1
06/02/2026,21.00.00,4.0,1372,14.4,967,325,1492,152,25.2,56.1
06/02/2026,22.00.00,4.1,1411,18.1,1132,329,1555,163,28.5,75.5
06/02/2026,23.00.00,2.7,1240,8.9,834,212,1652,116,20.9,33.7
07/02/2026,00.00.00,3.6,1348,14.2,1013,364,-200,163,22.7,49.6
07/02/2026,01.00.00,2.5,1169,8.1,775,230,1531,117,11.0,73.0
07/02/2026,02.00.00,3.0,1256,8.0,763,189,1635,94,13.6,24.7
07/02/2026,03.00.00,1.8,1032,5.3,707,246,1541,129,9.9,23.4
07/02/2026,04.00.00,2.6,1160,10.0,840,135,1711,81,12.5,34.0
07/02/2026,05.00.00,3.0,1197,14.7,998,231,1580,101,11.7,58.0
07/02/2026,06.00.00,3.9,1391,13.4,989,275,1495,129,20.6,35.6
07/02/2026,07.00.00,2.8,1241,9.8,850,239,1637,109,21.9,31.4
07/02/2026,08.00.00,5.2,1601,17.9,1118,447,1392,198,33.3,47.5
07/02/2026,09.00.00,2.5,-200,12.2,932,176,1664,79,10.9,56.8
07/02/2026,10.00.00,3.8,1419,14.4,1013,359,1483,162,-200.0,34.9
07/02/2026,11.00.00,3.3,1295,12.4,933,272,1618,127,29.5,38.0
07/02/2026,12.00.00,4.4,1462,17.0,1099,427,1491,190,21.8,56.8
07/02/2026,13.00.00,2.9,1272,7.5,720,-200,1590,132,12.7,76.7
07/02/2026,14.00.00,2.0,1082,5.2,678,138,1685,60,12.9,60.5
07/02/2026,15.00.00,2.3,1110,7.3,743,237,1593,123,6.2,67.0
07/02/2026,16.00.00,3.1,1253,13.6,960,215,1580,114,14.2,42.0
07/02/2026,17.00.00,4.8,-200,14.4,990,419,-200,202,27.3,36.3
07/02/2026,18.00.00,2.0,1100,9.0,806,185,1671,93,6.4,47.3
07/02/2026,19.00.00,2.7,1174,11.3,891,187,1728,98,11.6,68.4
07/02/2026,20.00.00,3.8,1381,11.6,908,204,-200,112,26.2,47.4
07/02/2026,21.00.00,4.6,1480,18.0,1114,446,-200,191,28.5,70.8
07/02/2026,22.00.00,3.0,1283,14.2,1008,259,1589,128,18.7,79.3
07/02/2026,23.00.00,3.6,1311,12.4,950,293,1587,130,25.9,24.3
08/02/2026,00.00.00,3.1,1265,11.4,914,251,1513,126,16.6,22.7
08/02/2026,01.00.00,1.9,1070,13.0,973,198,1613,103,9.8,29.0
08/02/2026,02.00.00,4.0,1406,16.6,1071,429,-200,183,-200.0,43.1
08/02/2026,03.00.00,4.7,1533,18.3,1135,-200,1492,194,22.4,27.9
08/02/2026,04.00.00,4.6,1501,17.5,1118,388,1468,171,33.4,72.2
08/02/2026,05.00.00,1.5,1023,6.8,729,135,1639,73,7.1,21.4
08/02/2026,06.00.00,3.7,1374,16.1,1041,313,1546,154,20.2,38.9
08/02/2026,07.00.00,2.7,1237,6.7,723,169,1647,99,14.9,31.1
08/02/2026,08.00.00,4.1,1425,12.0,952,358,1551,-200,20.2,75.9
08/02/2026,09.00.00,1.7,1063,4.7,650,69,1773,48,5.7,60.2
08/02/2026,10.00.00,3.2,1301,12.5,923,279,1639,139,14.4,74.7
08/02/2026,11.00.00,-200.0,1428,18.2,-200,338,1574,152,29.6,78.3
08/02/2026,12.00.00,3.3,1288,9.9,857,309,1542,153,21.6,49.8
08/02/2026,13.00.00,3.5,1332,13.5,979,297,1577,133,18.5,34.1
08/02/2026,14.00.00,3.3,1286,13.0,971,246,1684,116,13.6,31.6
08/02/2026,15.00.00,2.9,1232,10.1,902,184,1636,85,13.9,33.4
08/02/2026,16.00.00,3.2,1291,11.7,927,330,1543,151,16.5,62.5
08/02/2026,17.00.00,4.1,1422,14.8,1037,321,1543,164,30.1,22.4
08/02/2026,18.00.00,5.5,1635,22.8,-200,525,-200,245,34.0,23.1
08/02/2026,19.00.00,3.8,1352,15.4,1048,246,1569,134,18.2,56.5
08/02/2026,20.00.00,3.0,1204,9.6,829,225,1672,104,16.8,58.5
08/02/2026,21.00.00,4.5,1496,19.8,1188,246,1567,145,30.4,59.9
08/02/2026,22.00.00,4.0,1376,13.2,984,357,1589,175,17.8,42.3
08/02/2026,23.00.00,3.1,1239,-200.0,788,289,1634,146,21.6,68.4
09/02/2026,00.00.00,3.0,1222,11.5,863,209,1643,106,11.9,52.0
09/02/2026,01.00.00,4.0,1427,15.3,1019,283,-200,118,27.3,26.3
09/02/2026,02.00.00,4.5,1479,18.1,1149,339,1497,149,21.0,-200.0
09/02/2026,03.00.00,4.5,1479,15.5,1053,345,1527,154,29.3,77.2
09/02/2026,04.00.00,5.0,1567,21.7,1255,370,1547,166,28.4,23.6
09/02/2026,05.00.00,2.3,1138,12.5,958,235,1584,110,11.5,43.5
09/02/2026,06.00.00,3.5,1359,14.0,1004,258,1652,123,26.5,49.3
09/02/2026,07.00.00,4.3,1407,17.8,1129,248,1643,124,29.0,28.8
09/02/2026,08.00.00,3.2,1243,8.4,795,241,-200,117,15.4,72.1
09/02/2026,09.00.00,2.3,1105,8.2,804,155,1708,80,10.2,37.0
09/02/2026,10.00.00,2.4,1171,8.2,801,126,1663,68,5.1,67.0
09/02/2026,11.00.00,3.2,1302,11.3,889,269,-200,142,18.5,60.3
09/02/2026,12.00.00,2.0,1088,6.8,753,65,1837,42,15.6,55.9
09/02/2026,13.00.00,3.9,-200,14.6,1000,334,1580,162,21.6,31.5
09/02/2026,14.00.00,2.1,1156,5.6,700,168,1685,87,10.6,33.2
09/02/2026,15.00.00,4.4,1439,16.6,1090,324,1544,131,30.8,22.8
09/02/2026,16.00.00,3.5,1341,12.1,917,-200,1616,134,12.7,34.4
09/02/2026,17.00.00,3.6,1314,15.8,1057,212,1629,117,11.8,40.7
09/02/2026,18.00.00,3.2,1306,13.3,977,296,1532,161,19.4,70.0
09/02/2026,19.00.00,-200.0,1387,15.8,1032,288,1596,144,20.0,42.0
09/02/2026,20.00.00,2.4,1113,11.4,-200,106,1757,63,11.5,65.3
09/02/2026,21.00.00,2.7,1193,9.0,861,213,1619,111,13.2,46.4
09/02/2026,22.00.00,2.2,1069,9.4,811,163,1688,80,10.1,67.1
09/02/2026,23.00.00,3.3,1321,15.3,1057,334,1504,-200,26.6,78.6
10/02/2026,00.00.00,4.4,1515,15.6,1045,328,1535,172,28.1,34.4
10/02/2026,01.00.00,3.5,-200,10.1,876,331,1501,150,18.9,71.7
10/02/2026,02.00.00,3.8,1328,13.8,970,294,1556,139,26.4,57.3
10/02/2026,03.00.00,4.8,1518,20.9,1232,321,1548,153,27.1,69.0
10/02/2026,04.00.00,2.2,1129,6.9,785,199,1665,97,9.1,59.1
10/02/2026,05.00.00,4.6,1475,17.4,1105,427,1434,201,34.0,45.4
10/02/2026,06.00.00,4.7,1457,17.3,1120,423,1480,188,29.6,33.7
10/02/2026,07.00.00,1.8,1086,7.0,756,163,1631,120,11.1,24.2
10/02/2026,08.00.00,-200.0,1278,10.0,808,291,1580,117,10.6,52.1
10/02/2026,09.00.00,-200.0,-200,5.7,710,183,1742,86,8.8,79.4
10/02/2026,10.00.00,2.9,1276,10.8,852,237,1596,126,9.2,64.3
10/02/2026,11.00.00,4.9,1494,19.0,1178,317,1493,131,27.4,39.6
10/02/2026,12.00.00,3.7,1359,17.1,1103,309,1589,146,19.1,69.6
10/02/2026,13.00.00,3.9,1409,15.9,1034,391,1499,173,28.5,66.1
10/02/2026,14.00.00,3.6,1321,12.1,900,207,1653,102,27.4,36.9
10/02/2026,15.00.00,3.1,1288,10.9,881,182,1705,105,23.1,20.9
10/02/2026,16.00.00,4.6,1513,19.9,1245,352,1490,162,25.6,27.1
10/02/2026,17.00.00,2.0,1135,7.1,781,91,1700,49,5.6,72.6
10/02/2026,18.00.00,2.6,1219,8.4,800,245,1626,128,14.4,70.2
10/02/2026,19.00.00,3.8,1386,15.6,1055,221,1664,111,24.1,37.7
10/02/2026,20.00.00,2.6,1166,8.7,816,239,1618,102,5.3,37.1
10/02/2026,21.00.00,2.5,1134,10.9,871,249,-200,-200,6.0,67.6
10/02/2026,22.00.00,4.8,1523,19.8,1180,415,1481,185,30.6,76.3
10/02/2026,23.00.00,4.4,1444,15.2,1049,351,1549,168,25.5,66.7
11/02/2026,00.00.00,2.9,1224,15.1,1017,258,1536,122,13.0,56.3
11/02/2026,01.00.00,4.2,1466,16.6,1110,279,1537,141,25.6,34.6
11/02/2026,02.00.00,4.5,1514,12.6,915,372,-200,170,28.8,51.5
11/02/2026,03.00.00,2.9,1201,12.4,917,203,1665,94,14.2,34.0
11/02/2026,04.00.00,2.5,1166,4.7,694,243,-200,118,6.1,68.5
11/02/2026,05.00.00,5.0,-200,22.0,1264,434,1448,201,33.0,43.2
11/02/2026,06.00.00,2.6,1199,10.5,865,167,1676,85,15.4,70.0
11/02/2026,07.00.00,2.6,1120,10.0,864,224,1594,99,8.2,42.9
11/02/2026,08.00.00,3.6,1296,14.2,1021,308,1580,-200,19.8,69.4
11/02/2026,09.00.00,4.6,1488,19.4,1193,345,1480,149,28.1,40.0
11/02/2026,10.00.00,2.6,1216,9.3,832,210,1631,119,11.6,46.4
11/02/2026,11.00.00,3.2,1284,12.7,959,-200,1536,144,13.1,56.9
11/02/2026,12.00.00,-200.0,-200,10.9,888,193,1561,95,12.3,24.2
11/02/2026,13.00.00,5.3,1606,15.4,1061,383,1602,178,34.8,76.9
11/02/2026,14.00.00,2.4,1193,10.5,924,201,1672,99,10.9,54.4
11/02/2026,15.00.00,3.5,1375,15.5,1052,357,1547,178,22.3,50.5
11/02/2026,16.00.00,5.1,1539,21.0,1219,399,1518,163,32.8,70.4
11/02/2026,17.00.00,2.3,1168,9.7,860,164,1726,88,9.4,71.9
11/02/2026,18.00.00,6.0,1718,27.1,1445,442,1453,-200,34.1,51.3
11/02/2026,19.00.00,5.1,1644,20.2,1215,468,1461,211,33.4,75.6
11/02/2026,20.00.00,4.7,1476,18.5,1154,417,1446,168,31.5,23.9
11/02/2026,21.00.00,3.1,1255,10.7,864,237,1604,118,11.4,26.8
11/02/2026,22.00.00,3.7,1318,-200.0,865,254,1536,141,24.0,55.8
11/02/2026,23.00.00,4.7,1482,19.7,1144,340,1536,150,27.8,41.2
12/02/2026,00.00.00,5.4,1622,20.4,1211,390,1467,161,34.6,47.9
12/02/2026,01.00.00,3.2,1281,8.7,814,229,1612,118,10.4,39.7
12/02/2026,02.00.00,4.1,1428,16.0,1060,298,1595,136,28.0,44.3
12/02/2026,03.00.00,2.4,1176,9.2,814,155,1688,92,15.2,69.4
12/02/2026,04.00.00,2.2,-200,8.3,797,-200,1654,124,10.3,55.6
12/02/2026,05.00.00,3.1,1261,12.6,922,329,1513,162,17.6,79.8
12/02/2026,06.00.00,5.2,1553,17.6,1094,363,1525,165,28.8,67.2
12/02/2026,07.00.00,4.5,1453,19.8,1203,331,1510,171,-200.0,36.4
12/02/2026,08.00.00,3.8,1366,15.8,1066,255,1589,130,21.1,35.9
